time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,pop_site1_L9,pop_site1_L11
5.0000000000e+01,2.2247008147e-02,1.9882841444e-02,3.8867586505e-02,1.2359003854e-02,1.2423454602e-03,6.3301297196e-04,5.3101267193e-04,3.6926696797e-01,2.2247016033e-02,2.2247008849e-02
5.0500000000e+01,2.1561196017e-02,1.8431145014e-02,3.7351720967e-02,1.2655536005e-02,1.2675405313e-03,6.4283891163e-04,5.4143679022e-04,3.5992188847e-01,2.1561204755e-02,2.1561196808e-02
5.1000000000e+01,2.0620786675e-02,1.7210907677e-02,3.6129648411e-02,1.3069000217e-02,1.2920611555e-03,6.6578355102e-04,5.5786261841e-04,3.5208680495e-01,2.0620796207e-02,2.0620787553e-02
5.1500000000e+01,1.9713364829e-02,1.6462818350e-02,3.5446666621e-02,1.3418662233e-02,1.3337817567e-03,6.7764349279e-04,5.6551761982e-04,3.4686921132e-01,1.9713375194e-02,1.9713365801e-02
5.2000000000e+01,1.8587208695e-02,1.5435678594e-02,3.4142154757e-02,1.3981908593e-02,1.3518908905e-03,6.8385197983e-04,5.7713953821e-04,3.3844084579e-01,1.8587219782e-02,1.8587209753e-02
5.2500000000e+01,1.7806895240e-02,1.4377321709e-02,3.2175566574e-02,1.4699572882e-02,1.3624251092e-03,6.8130818282e-04,5.8345946176e-04,3.2936505679e-01,1.7806907261e-02,1.7806896407e-02
5.3000000000e+01,1.7238146145e-02,1.3376898512e-02,3.0895052108e-02,1.5224710613e-02,1.3699333002e-03,6.8932936461e-04,5.9420651091e-04,3.2225718144e-01,1.7238159287e-02,1.7238147444e-02
5.3500000000e+01,1.6482575152e-02,1.2377658626e-02,2.9674974001e-02,1.5535100109e-02,1.3790987046e-03,7.0784834610e-04,6.0780223456e-04,3.1378348310e-01,1.6482589310e-02,1.6482576576e-02
5.4000000000e+01,1.5478593421e-02,1.1331896538e-02,2.8512794003e-02,1.6010043490e-02,1.3942158128e-03,7.2487724518e-04,6.1657870025e-04,3.0458199855e-01,1.5478608364e-02,1.5478594950e-02
5.4500000000e+01,1.4556833703e-02,1.0480781411e-02,2.7601391033e-02,1.6598892029e-02,1.4232086200e-03,7.2917578710e-04,6.3411159613e-04,2.9753139927e-01,1.4556849459e-02,1.4556835345e-02
5.5000000000e+01,1.3478087442e-02,9.7560370259e-03,2.6706805288e-02,1.7050528179e-02,1.4726512774e-03,7.3071971416e-04,6.3706391080e-04,2.8958604293e-01,1.3478103753e-02,1.3478089172e-02
5.5500000000e+01,1.2472506563e-02,9.0443548965e-03,2.5649314904e-02,1.7455291758e-02,1.5475143955e-03,7.3793131701e-04,6.4144983488e-04,2.8159661553e-01,1.2472523394e-02,1.2472508380e-02
5.6000000000e+01,1.1498393853e-02,8.2077320886e-03,2.4453240902e-02,1.7953663266e-02,1.6041214473e-03,7.4801924736e-04,6.4439071421e-04,2.7242817259e-01,1.1498411111e-02,1.1498395750e-02
5.6500000000e+01,1.0654669855e-02,7.3879065980e-03,2.3156033207e-02,1.8652710917e-02,1.6581262164e-03,7.6369488018e-04,6.6008211203e-04,2.6421368340e-01,1.0654687600e-02,1.0654671841e-02
5.7000000000e+01,9.8623788574e-03,6.7211013020e-03,2.1892562941e-02,1.9077250985e-02,1.7212682808e-03,7.7847398491e-04,6.7819126311e-04,2.5601827914e-01,9.8623970377e-03,9.8623809297e-03
5.7500000000e+01,9.2347227246e-03,6.2468541685e-03,2.0611375843e-02,1.9608179866e-02,1.7768501816e-03,7.9780499729e-04,6.9615512552e-04,2.4962301489e-01,9.2347415155e-03,9.2347249063e-03
5.8000000000e+01,8.5170908135e-03,5.8346614746e-03,1.9343746666e-02,2.0080363951e-02,1.8279184217e-03,8.0707836811e-04,7.1617160900e-04,2.4250299083e-01,8.5171098898e-03,8.5170930701e-03
5.8500000000e+01,7.8432867244e-03,5.4172836122e-03,1.8397138322e-02,2.0431484611e-02,1.8961380352e-03,8.0372349046e-04,7.5014948728e-04,2.3608549331e-01,7.8433060037e-03,7.8432890485e-03
5.9000000000e+01,7.2951701749e-03,5.1157587591e-03,1.7579255969e-02,2.0831221575e-02,1.9621554608e-03,7.9979183546e-04,7.9066581632e-04,2.3136854420e-01,7.2951897953e-03,7.2951725861e-03
5.9500000000e+01,6.7075826482e-03,4.7188516322e-03,1.6978318553e-02,2.1071119529e-02,2.0759815084e-03,7.9593875382e-04,8.3832816699e-04,2.2642510523e-01,6.7076023268e-03,6.7075851144e-03
6.0000000000e+01,6.0961475113e-03,4.3890507083e-03,1.6239110175e-02,2.1258723964e-02,2.1668121404e-03,7.8735678923e-04,8.8228073032e-04,2.2053543662e-01,6.0961669555e-03,6.0961499973e-03
6.0500000000e+01,5.5718655181e-03,4.0670785049e-03,1.5784273188e-02,2.1642635085e-02,2.2468472959e-03,7.8172445622e-04,9.1369246470e-04,2.1602866880e-01,5.5718847765e-03,5.5718680311e-03
6.1000000000e+01,5.0549301218e-03,3.7196346821e-03,1.5171475307e-02,2.2040491483e-02,2.3195982208e-03,7.6974647968e-04,9.4290628012e-04,2.1042106793e-01,5.0549489925e-03,5.0549326360e-03
6.1500000000e+01,4.5352165137e-03,3.3810943630e-03,1.4425304435e-02,2.2210955649e-02,2.4059025929e-03,7.6249098006e-04,9.5658271596e-04,2.0354928915e-01,4.5352347371e-03,4.5352189942e-03
6.2000000000e+01,4.1093970815e-03,3.1255771795e-03,1.3776414291e-02,2.2114470244e-02,2.5053198731e-03,7.5233450248e-04,9.7260194599e-04,1.9743353323e-01,4.1094147906e-03,4.1093995456e-03
6.2500000000e+01,3.7777627548e-03,2.8606681108e-03,1.3207066239e-02,2.2032077165e-02,2.5910844616e-03,7.5515525533e-04,9.8991454337e-04,1.9207520644e-01,3.7777801563e-03,3.7777652312e-03
6.3000000000e+01,3.4809362545e-03,2.6019271328e-03,1.2624547145e-02,2.1980292052e-02,2.7133296766e-03,7.6972362389e-04,1.0146759355e-03,1.8743999390e-01,3.4809533392e-03,3.4809387425e-03
6.3500000000e+01,3.1868145884e-03,2.3343213975e-03,1.2031304047e-02,2.1997667950e-02,2.8492252216e-03,7.8295853059e-04,1.0173475140e-03,1.8240065589e-01,3.1868312038e-03,3.1868170659e-03
6.4000000000e+01,2.9142635951e-03,2.0705055276e-03,1.1587829065e-02,2.1894454661e-02,2.9451227068e-03,8.0272831667e-04,1.0254763515e-03,1.7740190985e-01,2.9142796880e-03,2.9142660536e-03
6.4500000000e+01,2.6681024522e-03,1.8185310152e-03,1.1035939831e-02,2.1847408818e-02,3.0364690801e-03,8.2168787852e-04,1.0376745557e-03,1.7223368694e-01,2.6681180123e-03,2.6681048893e-03
6.5000000000e+01,2.4578281413e-03,1.5993207385e-03,1.0584355070e-02,2.1931864790e-02,3.1234192838e-03,8.4145895852e-04,1.0485515439e-03,1.6801163580e-01,2.4578432324e-03,2.4578305665e-03
6.5500000000e+01,2.2683190480e-03,1.4052295004e-03,1.0165437210e-02,2.1720221893e-02,3.2068797025e-03,8.4696939623e-04,1.0609654239e-03,1.6328605881e-01,2.2683336604e-03,2.2683214598e-03
6.6000000000e+01,2.0621242542e-03,1.2208427089e-03,9.6679576970e-03,2.1246735968e-02,3.3016082447e-03,8.6154143836e-04,1.0855833216e-03,1.5786670712e-01,2.0621381412e-03,2.0621266109e-03
6.6500000000e+01,1.8953273145e-03,1.0606590257e-03,9.1814904154e-03,2.0835327729e-02,3.3761444648e-03,8.7681838924e-04,1.1146532587e-03,1.5295194714e-01,1.8953406131e-03,1.8953296375e-03
6.7000000000e+01,1.7490959752e-03,9.0905472676e-04,8.8809412002e-03,2.0683939327e-02,3.4975209494e-03,8.9974781954e-04,1.1359977037e-03,1.4962083107e-01,1.7491087232e-03,1.7490982698e-03
6.7500000000e+01,1.6001041026e-03,7.6721543821e-04,8.7268538412e-03,2.0663654565e-02,3.6219244944e-03,9.2919836390e-04,1.1568157748e-03,1.4704171806e-01,1.6001161765e-03,1.6001063451e-03
6.8000000000e+01,1.4829907196e-03,6.4548709469e-04,8.5500923677e-03,2.0519713834e-02,3.7246117475e-03,9.4292066480e-04,1.1935837181e-03,1.4434392765e-01,1.4830022615e-03,1.4829929350e-03
6.8500000000e+01,1.3527582882e-03,5.3367565662e-04,8.3472722035e-03,2.0254933193e-02,3.8910802875e-03,9.7012409276e-04,1.2197151860e-03,1.4152649239e-01,1.3527691057e-03,1.3527604379e-03
6.9000000000e+01,1.2626494763e-03,4.3652854959e-04,8.1378708270e-03,2.0117388119e-02,4.0922356466e-03,9.9574838914e-04,1.2415209282e-03,1.3947342286e-01,1.2626598158e-03,1.2626516073e-03
6.9500000000e+01,1.1765669460e-03,3.4422846443e-04,7.9998984494e-03,1.9672513840e-02,4.3093049893e-03,1.0204366953e-03,1.2489014467e-03,1.3685575017e-01,1.1765767732e-03,1.1765690513e-03
7.0000000000e+01,1.0958524375e-03,2.6523584091e-04,7.7803942616e-03,1.8964637331e-02,4.5712269082e-03,1.0556946897e-03,1.2474365880e-03,1.3371848635e-01,1.0958617250e-03,1.0958545122e-03
7.0500000000e+01,1.0089300413e-03,1.9953088902e-04,7.7159885788e-03,1.8097106602e-02,4.7547722144e-03,1.0646986248e-03,1.2506867049e-03,1.3009938791e-01,1.0089386551e-03,1.0089320564e-03
7.1000000000e+01,9.2220496302e-04,1.4864586239e-04,7.6296663473e-03,1.7318400206e-02,4.9150994717e-03,1.0639296591e-03,1.2445033367e-03,1.2636614725e-01,9.2221281655e-04,9.2220689875e-04
7.1500000000e+01,8.4428477806e-04,1.0785484963e-04,7.5079294663e-03,1.6647457579e-02,5.0416347435e-03,1.0609197814e-03,1.2413416995e-03,1.2272481050e-01,8.4429186639e-04,8.4428663279e-04
7.2000000000e+01,7.6989879049e-04,7.5792190233e-05,7.3994270679e-03,1.5676921717e-02,5.2372860251e-03,1.0538962611e-03,1.2606812430e-03,1.1908507063e-01,7.6990507305e-04,7.6990055272e-04
7.2500000000e+01,7.0598292240e-04,5.0693043332e-05,7.3315793486e-03,1.4855282168e-02,5.3791678287e-03,1.0531702287e-03,1.2737438458e-03,1.1579595189e-01,7.0598842505e-04,7.0598459836e-04
7.3000000000e+01,6.3869079264e-04,3.1983558029e-05,7.3362259003e-03,1.4018510534e-02,5.4459352747e-03,1.0434580597e-03,1.2743042281e-03,1.1217095198e-01,6.3869543260e-04,6.3869235617e-04
7.3500000000e+01,5.7966666778e-04,1.8694933280e-05,7.2438593429e-03,1.3080200636e-02,5.4689515245e-03,1.0334807041e-03,1.2567358310e-03,1.0779710221e-01,5.7967045963e-04,5.7966812144e-04
7.4000000000e+01,5.1772991522e-04,1.0135831201e-05,7.1145653816e-03,1.2333282030e-02,5.5702193659e-03,1.0384351910e-03,1.2365451615e-03,1.0421231053e-01,5.1773280788e-04,5.1773123474e-04
7.4500000000e+01,4.6609090779e-04,5.3466437795e-06,6.9131594072e-03,1.1615104065e-02,5.6339457142e-03,1.0421403348e-03,1.2458612496e-03,1.0085514232e-01,4.6609294942e-04,4.6609210485e-04
7.5000000000e+01,4.3014930700e-04,3.6012660195e-06,6.8113522941e-03,1.1024027406e-02,5.7022283962e-03,1.0559161995e-03,1.2467731425e-03,9.8675240883e-02,4.3015054283e-04,4.3015040858e-04
7.5500000000e+01,3.8956888766e-04,4.3438036558e-06,6.6138109878e-03,1.0452586033e-02,5.8577725344e-03,1.0767752857e-03,1.2653570653e-03,9.7054854800e-02,3.8956926855e-04,3.8956986763e-04
7.6000000000e+01,3.4540083159e-04,6.8841888484e-06,6.4084514183e-03,9.7936409519e-03,5.8856822371e-03,1.0873640081e-03,1.2780521465e-03,9.4680630937e-02,3.4540035680e-04,3.4540166849e-04
7.6500000000e+01,3.0163570920e-04,1.0769912091e-05,6.2354360098e-03,9.0745681047e-03,5.9517155400e-03,1.0766563128e-03,1.2893568418e-03,9.2165068233e-02,3.0163442520e-04,3.0163639499e-04
7.7000000000e+01,2.6829525525e-04,1.5681480533e-05,6.0028829186e-03,8.4619039210e-03,6.1620735866e-03,1.0720140672e-03,1.3284176351e-03,9.0591304758e-02,2.6829317570e-04,2.6829580705e-04
7.7500000000e+01,2.3516551170e-04,2.1350777571e-05,5.8541481613e-03,7.8408167900e-03,6.4118553037e-03,1.0725749834e-03,1.3702311614e-03,8.9323385772e-02,2.3516268723e-04,2.3516592372e-04
7.8000000000e+01,2.0817615409e-04,2.7638178386e-05,5.7264161621e-03,7.2070931185e-03,6.6859026405e-03,1.0796876605e-03,1.4041133377e-03,8.8117941440e-02,2.0817258208e-04,2.0817643370e-04
7.8500000000e+01,1.8079950585e-04,3.4400690844e-05,5.6084955920e-03,6.6457331647e-03,6.9697367969e-03,1.0584526129e-03,1.4041425721e-03,8.6479666010e-02,1.8079528329e-04,1.8079965204e-04
7.9000000000e+01,1.5662808133e-04,4.1099130773e-05,5.4379039403e-03,6.1243593162e-03,7.1130980491e-03,1.0473969616e-03,1.3999603964e-03,8.4333901942e-02,1.5662326472e-04,1.5662810132e-04
7.9500000000e+01,1.3320972665e-04,4.7225687220e-05,5.3539837143e-03,5.6704842217e-03,7.3234805538e-03,1.0513262795e-03,1.3714313097e-03,8.2682391224e-02,1.3320445008e-04,1.3320962895e-04
8.0000000000e+01,1.1315886296e-04,5.3618732692e-05,5.1826601481e-03,5.2240877598e-03,7.4502693156e-03,1.0401950539e-03,1.3647377823e-03,8.0528707693e-02,1.1315317773e-04,1.1315865741e-04
8.0500000000e+01,9.3944899144e-05,5.8568063104e-05,5.0025807712e-03,4.7933103642e-03,7.5969486391e-03,1.0346041961e-03,1.3470335097e-03,7.8252365792e-02,9.3938985831e-05,9.3944602156e-05
8.1000000000e+01,7.7840114243e-05,6.2739368204e-05,4.7647189914e-03,4.3919345465e-03,7.7136148124e-03,1.0149005053e-03,1.3361207952e-03,7.5674575711e-02,7.7834031474e-05,7.7839738778e-05
8.1500000000e+01,6.3670391537e-05,6.6527554185e-05,4.6140201874e-03,4.0116001275e-03,7.9409209654e-03,9.8706843041e-04,1.3412846256e-03,7.3727213364e-02,6.3664251302e-05,6.3669953385e-05
8.2000000000e+01,5.1536388698e-05,6.8416046204e-05,4.5027391156e-03,3.6668589103e-03,8.0963508065e-03,9.6068053981e-04,1.3293844620e-03,7.1649904605e-02,5.1530283048e-05,5.1535903298e-05
8.2500000000e+01,4.1855298003e-05,6.9301383973e-05,4.3369089442e-03,3.3584667564e-03,8.2157240305e-03,9.4348565698e-04,1.3103743123e-03,6.9433290507e-02,4.1849222756e-05,4.1854772742e-05
8.3000000000e+01,3.3805818403e-05,6.9708503573e-05,4.1915209020e-03,3.0580328005e-03,8.3729966092e-03,9.2430861654e-04,1.3109778382e-03,6.7488947283e-02,3.3799806155e-05,3.3805262391e-05
8.3500000000e+01,2.6298680727e-05,6.9711237626e-05,4.0243271035e-03,2.7763341851e-03,8.5323915286e-03,8.9917891813e-04,1.2888453620e-03,6.5248488706e-02,2.6292933153e-05,2.6298119039e-05
8.4000000000e+01,2.0718238993e-05,6.8340967754e-05,3.8885534864e-03,2.5636212488e-03,8.6486147738e-03,8.8149059671e-04,1.2911091782e-03,6.3537359452e-02,2.0712654069e-05,2.0717667975e-05
8.4500000000e+01,1.5683730688e-05,6.6228639021e-05,3.7499865752e-03,2.3997435494e-03,8.8126496305e-03,8.7173502960e-04,1.3016989184e-03,6.2194988422e-02,1.5678478144e-05,1.5683173519e-05
8.5000000000e+01,1.1601944010e-05,6.3799275863e-05,3.5742532123e-03,2.2162352224e-03,8.9909255879e-03,8.6791863550e-04,1.3164634322e-03,6.0699185941e-02,1.1597067930e-05,1.1601411597e-05
8.5500000000e+01,8.1375348076e-06,6.1031802901e-05,3.4458694553e-03,2.0382957998e-03,9.1841980268e-03,8.5011153873e-04,1.3169850645e-03,5.9158320390e-02,8.1331807095e-06,8.1370494674e-06
8.6000000000e+01,5.5298403275e-06,5.9720359643e-05,3.3063073768e-03,1.8868243681e-03,9.2682802733e-03,8.3179308407e-04,1.3201422742e-03,5.7558055598e-02,5.5260009059e-06,5.5294074269e-06
8.6500000000e+01,3.6106559314e-06,5.7181256916e-05,3.1861694958e-03,1.7553622567e-03,9.2742561939e-03,8.0552920185e-04,1.3348618683e-03,5.5957887105e-02,3.6073280909e-06,3.6102809899e-06
8.7000000000e+01,2.1863229073e-06,5.4512357777e-05,3.0553355926e-03,1.6588236822e-03,9.3513808792e-03,7.8457857885e-04,1.3252908015e-03,5.4514864821e-02,2.1835717856e-06,2.1860195693e-06
8.7500000000e+01,1.1933284834e-06,5.0938436751e-05,2.9561173414e-03,1.5837617263e-03,9.4013332472e-03,7.6209467687e-04,1.2937982147e-03,5.3084076477e-02,1.1912097664e-06,1.1931095715e-06
8.8000000000e+01,5.6773817747e-07,4.7710782872e-05,2.8584638574e-03,1.4826159807e-03,9.5220356714e-03,7.4943466702e-04,1.2773303495e-03,5.1831790768e-02,5.6630378926e-07,5.6761617016e-07
8.8500000000e+01,2.5240859620e-07,4.3830440172e-05,2.7657407099e-03,1.4019955848e-03,9.6757888714e-03,7.4263488487e-04,1.2541301391e-03,5.0776162397e-02,2.5170026542e-07,2.5239544450e-07
8.9000000000e+01,1.9191072367e-07,4.0090649392e-05,2.6401711618e-03,1.3465134754e-03,9.6257583139e-03,7.2992952354e-04,1.2219364624e-03,4.9385541607e-02,1.9198753893e-07,1.9202014709e-07
8.9500000000e+01,3.4637156249e-07,3.6958529521e-05,2.5319181408e-03,1.3077443539e-03,9.4609718032e-03,7.1460153146e-04,1.1844028644e-03,4.8047259414e-02,3.4729584916e-07,3.4661842823e-07
9.0000000000e+01,6.6984397415e-07,3.4066102137e-05,2.4108889687e-03,1.2853525084e-03,9.3820857988e-03,7.0523748065e-04,1.1534338944e-03,4.7022986893e-02,6.7165201343e-07,6.7023749927e-07
9.0500000000e+01,1.1383519669e-06,3.1279667716e-05,2.3285545203e-03,1.2841013793e-03,9.3705033823e-03,6.8985869832e-04,1.1256999772e-03,4.6359391595e-02,1.1411037946e-06,1.1389073663e-06
9.1000000000e+01,1.7507757163e-06,2.7962111038e-05,2.2349020466e-03,1.2943420717e-03,9.3768806713e-03,6.7768140644e-04,1.1059142860e-03,4.5789042067e-02,1.7545928313e-06,1.7515195586e-06
9.1500000000e+01,2.4641886667e-06,2.4926917172e-05,2.1835922587e-03,1.3057300592e-03,9.4235686554e-03,6.6697321049e-04,1.0864409578e-03,4.5472685955e-02,2.4691413928e-06,2.4651376766e-06
9.2000000000e+01,3.1966870001e-06,2.1464089560e-05,2.1520732322e-03,1.3111689057e-03,9.3039361634e-03,6.5583867118e-04,1.0487821875e-03,4.4782418166e-02,3.2027266927e-06,3.1978357716e-06
9.2500000000e+01,3.9787638126e-06,1.8254722869e-05,2.0720147937e-03,1.3395041088e-03,9.2422548971e-03,6.4308021027e-04,1.0162980726e-03,4.4112979889e-02,3.9859450318e-06,3.9801266320e-06
9.3000000000e+01,4.8453056513e-06,1.5548515887e-05,1.9840828028e-03,1.3587422143e-03,9.2975150890e-03,6.2357311413e-04,9.8000929755e-04,4.3455121708e-02,4.8537728063e-06,4.8469137284e-06
9.3500000000e+01,5.6635641662e-06,1.3210119766e-05,1.8923872643e-03,1.4046217422e-03,9.2639260849e-03,6.0034204984e-04,9.4086190579e-04,4.2722559510e-02,5.6732587329e-06,5.6654101755e-06
9.4000000000e+01,6.4377822044e-06,1.1226832232e-05,1.7838422186e-03,1.4670266838e-03,9.3184217798e-03,5.8486476861e-04,9.0439005639e-04,4.2194411474e-02,6.4486768415e-06,6.4398651325e-06
9.4500000000e+01,7.0976208205e-06,9.2326971454e-06,1.6799473875e-03,1.5379111733e-03,9.2662383344e-03,5.6363988957e-04,8.5390722434e-04,4.1368207411e-02,7.1095771733e-06,7.0999182355e-06
9.5000000000e+01,7.7428344017e-06,7.4125602745e-06,1.5660227300e-03,1.5877221142e-03,9.1194715533e-03,5.4458639088e-04,7.9235394454e-04,4.0154855294e-02,7.7558845469e-06,7.7453559489e-06
9.5500000000e+01,8.3204186112e-06,5.7800859369e-06,1.4358963831e-03,1.6358757475e-03,9.0028213382e-03,5.2049768813e-04,7.3945492343e-04,3.8872019901e-02,8.3345134446e-06,8.3231576181e-06
9.6000000000e+01,8.9162678423e-06,4.4412774259e-06,1.3179368694e-03,1.7006849152e-03,8.8658826438e-03,5.0557757143e-04,6.9673369744e-04,3.7829388601e-02,8.9315152281e-06,8.9192477666e-06
9.6500000000e+01,9.3499804150e-06,3.3484505755e-06,1.2010817796e-03,1.7855097289e-03,8.7853313776e-03,4.8341580521e-04,6.6434312994e-04,3.6926598536e-02,9.3661886260e-06,9.3531663769e-06
9.7000000000e+01,9.6118906864e-06,2.4539152736e-06,1.1050932646e-03,1.8690188430e-03,8.8028006954e-03,4.6314547633e-04,6.2218244222e-04,3.6156733892e-02,9.6288357104e-06,9.6152411597e-06
9.7500000000e+01,9.7595537859e-06,1.7503037500e-06,1.0196589184e-03,1.9606148402e-03,8.6331007778e-03,4.4273553324e-04,5.8069697680e-04,3.5186344592e-02,9.7770941024e-06,9.7630424967e-06
9.8000000000e+01,9.8316473897e-06,1.2175581278e-06,9.4100578663e-04,2.0450471915e-03,8.4249823885e-03,4.3033614595e-04,5.4972420494e-04,3.4303737379e-02,9.8496833438e-06,9.8352562570e-06
9.8500000000e+01,9.8311689257e-06,8.7373629719e-07,8.5832324466e-04,2.1020809507e-03,8.1549987469e-03,4.2300619228e-04,5.2533779639e-04,3.3298047104e-02,9.8495885316e-06,9.8348769546e-06
9.9000000000e+01,9.6700271743e-06,6.9405238834e-07,7.6562079113e-04,2.1773332978e-03,7.8478372185e-03,4.2208774417e-04,4.9274405919e-04,3.2218333903e-02,9.6885290063e-06,9.6737748547e-06
9.9500000000e+01,9.5160501262e-06,6.8009329181e-07,6.8980063556e-04,2.2240415294e-03,7.4590173691e-03,4.1673210414e-04,4.5582922764e-04,3.0959454421e-02,9.5346359202e-06,9.5198381384e-06
1.0000000000e+02,9.4863188385e-06,8.0440169548e-07,6.3580365630e-04,2.2702027554e-03,7.1964223619e-03,4.1318530244e-04,4.2300819509e-04,3.0083470180e-02,9.5052173035e-06,9.4901946128e-06

# METADATA: {"audit_mae_9_10": 8.983907120031299e-08, "audit_mae_10_11": 1.744355089085768e-08, "config_sha256": "936a4d5ee29f", "provenance": "Hardened_JPCL_Resubmission_v1.3"}
